corr_b_beta,corr_b_share,corr_b_s,corr_b_behavior,auc,cliffs_delta,silhouette,variance_ratio,var_beta_star,extreme_isolated
0.7907412516297918,0.8375729977274187,0.2734926932050458,0.6068212254020728,0.916955017301038,0.6547619047619048,0.11273701908601876,0.6741432767740922,0.043605916166310245,True
0.8125113066926534,0.8460459969215096,0.08083974272561754,0.6664703858540355,0.8269896193771626,0.22758620689655173,0.17737924259048193,0.589175886867502,0.05756031826841128,True
0.7876440411164123,0.8170627503576707,0.007679766705513148,0.7164841627884337,0.8754325259515571,0.32413793103448274,0.2920729831544428,0.8855486590527661,0.0784618623422131,True
0.8245787618366089,0.7908810711186143,0.08973326353193896,0.7538307826606098,0.9134948096885813,0.47586206896551725,0.12197078875647556,0.4099015820281321,0.046062107730125645,True
0.8309913327595081,0.8048155104372147,-0.06976537952120387,0.7539164402871875,0.8166089965397925,0.06206896551724138,0.19457734754201156,0.8581469573356006,0.04287524831098645,True
0.6746399490708834,0.7756757333242371,0.12601009623558906,0.6094602969531961,0.6539792387543253,0.24867724867724866,0.07292708558010379,0.44387342067544666,0.05157241057980479,True
0.9124499743439293,0.8892973491610199,0.2803149467167067,0.5466106051821501,0.8166089965397925,0.5480769230769231,0.0706135647958351,0.3661681241420401,0.033109409349438054,True
0.8138914518153063,0.8527843058977801,-0.013557864997448009,0.677974393876953,0.8927335640138409,0.4206896551724138,0.06985249110825133,0.4955381029841481,0.044753053165072165,True
0.7252440963474663,0.9228850408674464,0.4492311393463806,0.4964366533166383,0.7993079584775086,0.46153846153846156,0.13848718529892756,0.48428060295158065,0.04249431750998733,True
0.83764874764446,0.8655040257934326,0.1378493392329667,0.6977799128263846,0.8235294117647058,0.3076923076923077,0.08920368370421694,0.2722767948523285,0.03823952253008647,True
0.8302184058655876,0.7917565390452285,0.0364124678819136,0.6634697437623888,0.8927335640138409,0.38095238095238093,0.08003502095163358,0.3682819967285322,0.04262020993282108,True
0.8172804283108007,0.8876933413874427,0.058142553222787934,0.5334217219975282,0.8304498269896194,0.14285714285714285,0.09685787045538886,0.4867602368921647,0.04805046054462138,True
0.7682508440726291,0.7675257048887688,0.09563130308513346,0.7603639993915993,0.740484429065744,0.3244444444444444,0.11212617307117442,0.4227244501455274,0.05308804348312786,True
0.7351154663339338,0.8320067180461727,0.21859146070788457,0.5820722019942995,0.8200692041522492,0.3862433862433862,0.18740467375687406,0.5800032601099542,0.059022293166172746,True
0.787470586062993,0.8995668003270316,-0.30101854726455274,0.659056821322411,0.8581314878892733,0.47619047619047616,0.10606154481230623,0.6767018383698113,0.04575193457932036,True
0.7597952665638771,0.783465421116128,-0.0037006939821950615,0.6306317244795183,0.7750865051903114,0.42857142857142855,0.08504600926544605,0.3377497361492653,0.03342528823420534,True
0.8053495602251416,0.7878266832369915,0.004929596387790838,0.551936711987418,0.7508650519031141,0.5333333333333333,0.1298382144789365,0.35553814458271304,0.03916270845999573,True
0.8804597099827086,0.8494681310507372,0.25734292348044063,0.8146610368109246,0.8408304498269896,0.6084656084656085,0.20215731492713165,0.6671350506306354,0.04923920676791976,True
0.7493552319138514,0.8516586022648834,0.03755371219403463,0.6336260401244451,0.7231833910034602,0.22666666666666666,0.12386616655013363,0.4689463682196504,0.041814726904159216,True
0.8802767287806151,0.8156547717134851,-0.2906337657011696,0.7810988657603771,0.9134948096885813,0.21666666666666667,0.20235379394805858,0.9929092689194929,0.05513264003123537,True
0.7572153200170804,0.7642813500226772,0.5084994176755154,0.6081796873342346,0.8373702422145328,0.27380952380952384,0.15500761155066545,0.8498375955758783,0.08137517216436782,True
0.8940595803514179,0.8211843885943987,-0.09747933079421893,0.8210062457083375,0.9550173010380623,0.6551724137931034,0.20968563469742937,0.5274418118435827,0.05051985278408672,True
0.7881767890850198,0.8540732147911777,-0.14511537817010553,0.7017431142239745,0.8096885813148789,0.2698412698412698,0.2036502501204706,0.54839463130107,0.03891572576989322,True
0.789637507670065,0.8625447093397374,0.0915892646101362,0.5300333586461715,0.7058823529411765,0.36,0.05619062679470348,0.4058716619536117,0.0627723947940042,True
